(u'//t.co/CD1tkgkdd8', 0.00032298851072998263)
(u'ZintheHappygirl', 0.00032298851072998263)
(u'guys\u201d', 0.00032298851072998263)
(u'\U0001f60f\U0001f493', 0.00032298851072998263)
(u'//t.co/cIkQ93THZq\u201d', 0.00032298851072998263)
(u'tmr\U0001f60c', 0.00032298851072998263)
(u'N0RES', 0.00032298851072998263)
(u'dying\U0001f62b\U0001f62b', 0.00032298851072998263)
(u'\U0001f62b\U0001f612', 0.00032298851072998263)
(u'pops', 0.00032298851072998263)
(u'blinking', 0.00032298851072998263)
(u'Tempting', 0.00032298851072998263)
(u'bay', 0.00032298851072998263)
(u'//t.co/fIn479m3oO', 0.00032298851072998263)
(u'418', 0.00032298851072998263)
(u'miserable', 0.00032298851072998263)
(u'Horror', 0.00032298851072998263)
(u'//t.co/rwrvqck8pW', 0.00032298851072998263)
(u'//t.co/7M92gkoP5F', 0.00032298851072998263)
(u'\U0001f602\u2764\ufe0f', 0.00032298851072998263)
(u'\U0001f44c\U0001f62c', 0.00032298851072998263)
(u'//t.co/X0H2Pit9R8', 0.00032298851072998263)
(u'//t.co/LjAOYX8fln', 0.00032298851072998263)
(u'emilygohjh_', 0.00032298851072998263)
(u'MOH', 0.00032298851072998263)
(u'sbw\U0001f602\U0001f602', 0.00032298851072998263)
(u'fagg', 0.00032298851072998263)
(u'irresponsible', 0.00032298851072998263)
(u'\U0001f49e\U0001f496', 0.00032298851072998263)
(u'xxx', 0.00032298851072998263)
(u'cunt', 0.00032298851072998263)
(u'Follow', 0.00032298851072998263)
(u'matter\u201d', 0.00032298851072998263)
(u'accessories', 0.00032298851072998263)
(u'mdshlhiin', 0.00032298851072998263)
(u'Mornin', 0.00032298851072998263)
(u'_rchy', 0.00032298851072998263)
(u'Piersonlnm', 0.00032298851072998263)
(u'cuutee', 0.00032298851072998263)
(u'\U0001f60d\U0001f63b', 0.00032298851072998263)
(u'burns', 0.00032298851072998263)
(u'agnxsaw', 0.00032298851072998263)
(u'\U0001f60a\u263a\ufe0f\U0001f604\U0001f609', 0.00032298851072998263)
