(u'DIU', 0.0009953128103592887)
(u'laksa', 0.0009953128103592887)
(u'onglai', 0.0009953128103592887)
(u'torture', 0.0009953128103592887)
(u'ashlyn', 0.0009953128103592887)
(u'snapc', 0.0009953128103592887)
(u'mei', 0.0009938482848178957)
(u'thailand', 0.0009938482848178957)
(u'Ty', 0.0009938482848178957)
(u'ik', 0.0008944634563361061)
(u'prev', 0.0008944634563361061)
(u'chop', 0.0008944634563361061)
(u'nt', 0.0008819290942747578)
(u'diu', 0.0008531252660222475)
(u'ca1', 0.0008531252660222475)
(u'Court', 0.0008531252660222475)
(u'ahma', 0.0008531252660222475)
(u'L', 0.0008531252660222475)
(u'baebaebacon', 0.0008531252660222475)
(u'engl', 0.0008531252660222475)
(u'cynthiaaawjh_', 0.0008531252660222475)
(u'ecp', 0.0008531252660222475)
(u'disiao', 0.0008531252660222475)
(u'fringe', 0.000814088394715161)
(u'lion', 0.0007950786278543166)
(u'secute', 0.0007950786278543166)
(u'HAHHA', 0.0007950786278543166)
(u'^', 0.0007950786278543166)
(u'\U0001f602\U0001f62d', 0.0007950786278543166)
(u'zzz', 0.0007276461695392782)
(u'ntg', 0.0007109377216852062)
(u'L.', 0.0007109377216852062)
(u'hue', 0.0007109377216852062)
(u'Mei', 0.0007109377216852062)
(u'bc\xf6s', 0.0007109377216852062)
(u'gastric', 0.0007109377216852062)
(u'syidg4f', 0.0007109377216852062)
(u'Isabeltxx', 0.0007109377216852062)
(u'TH', 0.0007109377216852062)
(u'abtm3', 0.0007109377216852062)
(u'n4tjpg', 0.0007109377216852062)
(u'thekilleryp', 0.0007109377216852062)
(u'balloons', 0.0007109377216852062)
(u'\U0001f445', 0.000695693799372527)
(u'yishun', 0.000695693799372527)
(u'+', 0.0006848434536840264)
(u'bathe', 0.0006420407378287748)
(u'cmi', 0.0006105662960363708)
(u'bday', 0.0006105662960363708)
(u'bastard', 0.0006105662960363708)
(u'lul', 0.0006105662960363708)
(u'v', 0.0005992380219735231)
(u'ZongEnn', 0.0005963089708907374)
(u'BBQ', 0.0005963089708907374)
(u'omf', 0.0005963089708907374)
(u'fri', 0.0005963089708907374)
(u'watched', 0.0005963089708907374)
(u'Thailand', 0.0005963089708907374)
(u'homed', 0.0005963089708907374)
(u'panda', 0.0005687501773481649)
(u'carebear', 0.0005687501773481649)
(u'smtg', 0.0005687501773481649)
(u'hslo', 0.0005687501773481649)
(u'yayyjas', 0.0005687501773481649)
(u'posh', 0.0005687501773481649)
(u'\U0001f44e', 0.0005687501773481649)
(u'\U0001f52a', 0.0005687501773481649)
(u'ahgong', 0.0005687501773481649)
(u'hwk', 0.0005687501773481649)
