(u'he/she', 0.00027472231617181245)
(u'Connector', 0.00027472231617181245)
(u'maggie', 0.00027472231617181245)
(u'190', 0.00027472231617181245)
(u'fuckk', 0.00027472231617181245)
(u'sweetestcurse_', 0.00027472231617181245)
(u'Seanarhhh', 0.00027472231617181245)
(u'ZoukOut2014', 0.00027472231617181245)
(u'\U0001f60c\u263a\ufe0f', 0.00027472231617181245)
(u'\U0001f380', 0.00027472231617181245)
(u'venomenonben', 0.00027472231617181245)
(u'Plaza', 0.00027472231617181245)
(u'bombshell', 0.00027472231617181245)
(u'\U0001f34a', 0.00027472231617181245)
(u'comfy', 0.00027472231617181245)
(u'wasnt', 0.00027472231617181245)
(u'stayover', 0.00027472231617181245)
(u'JN', 0.00027472231617181245)
(u'ques', 0.00027472231617181245)
(u'RECESS', 0.00027472231617181245)
(u'currently', 0.00027472231617181245)
(u'\U0001f602\U0001f481', 0.00027472231617181245)
(u'\u26a0\ufe0f', 0.00027472231617181245)
(u'haolah', 0.00027472231617181245)
(u'wings', 0.00027472231617181245)
(u'Mrpeabrain', 0.00027472231617181245)
(u'CHRISTMAS', 0.00027472231617181245)
(u'MuhdSh4qir', 0.00027472231617181245)
(u'defined', 0.00027472231617181245)
(u'ardini', 0.00027472231617181245)
(u'\U0001f609\u263a\ufe0f', 0.00027472231617181245)
(u'FOODIE', 0.00027472231617181245)
(u'\U0001f60d\U0001f62d\U0001f60d\U0001f62d\U0001f60d\U0001f62d', 0.00027472231617181245)
(u'j4vierz', 0.00027472231617181245)
(u'ARRIVED', 0.00027472231617181245)
(u'447', 0.00027472231617181245)
(u'MentionSomeoneYouAreThankfulFor', 0.00027472231617181245)
(u'eesh', 0.00027472231617181245)
(u'process', 0.00027472231617181245)
(u'Choa', 0.00027472231617181245)
(u'MOTHER', 0.00027472231617181245)
(u'shaqir', 0.00027472231617181245)
(u'_iTxby', 0.00027472231617181245)
(u'VID', 0.00027472231617181245)
(u'yong', 0.00027472231617181245)
(u'charging', 0.00027472231617181245)
(u'wishlist', 0.00027472231617181245)
(u'loots', 0.00027472231617181245)
(u'solly', 0.00027472231617181245)
(u'AWESOME', 0.00027472231617181245)
(u'lub', 0.00027472231617181245)
(u'WARNING', 0.00027472231617181245)
(u'hmm', 0.00027472231617181245)
(u'OBV', 0.00027472231617181245)
(u'pampered', 0.00027472231617181245)
(u'skullxbones_', 0.00027472231617181245)
(u'flee', 0.00027472231617181245)
(u'JACKET', 0.00027472231617181245)
(u'yzhiying', 0.00027472231617181245)
(u'muack', 0.00027472231617181245)
(u'shane', 0.00027472231617181245)
(u'sabmr_', 0.00027472231617181245)
(u'haters', 0.00027472231617181245)
(u'\U0001f602\u270b', 0.00026215171238277394)
(u'earth', 0.00026215171238277394)
(u'McDonald', 0.00026215171238277394)
(u'curry', 0.00026215171238277394)
(u'STUPID', 0.00026215171238277394)
(u'daddy', 0.00026215171238277394)
(u'askfm', 0.00026215171238277394)
(u'complete', 0.00026215171238277394)
(u'Interchange', 0.00026215171238277394)
(u'\U0001f618\U0001f618', 0.00026215171238277394)
(u'YEAH', 0.00026215171238277394)
(u'donut', 0.00026215171238277394)
(u'cray', 0.00026215171238277394)
(u'qt', 0.00026215171238277394)
(u'audio', 0.00026215171238277394)
(u'CB', 0.00024809897293799865)
(u"'S", 0.00024809897293799865)
(u'WTF', 0.00024809897293799865)
(u'bathe', 0.00024809897293799865)
(u'heh', 0.00024809897293799865)
(u'chinese', 0.00024809897293799865)
(u'East', 0.00024809897293799865)
(u'Jurong', 0.00024809897293799865)
(u'FUCKING', 0.00024809897293799865)
(u'walao', 0.00024809897293799865)
(u'reached', 0.00024809897293799865)
(u'UR', 0.00024809897293799865)
(u'pic', 0.00024809897293799865)
(u'WHY', 0.0002067491441149989)
(u'SAY', 0.0002067491441149989)
(u'tot', 0.0002067491441149989)
(u'lilnoiretblan', 0.0002067491441149989)
(u'\U0001f629', 0.0002067491441149989)
(u'\U0001f61b', 0.0002067491441149989)
(u'lesson', 0.0002067491441149989)
(u'huh', 0.0002067491441149989)
(u'black', 0.0002067491441149989)
(u'friday', 0.0002067491441149989)
(u'plan', 0.0002067491441149989)
(u'OH', 0.0002067491441149989)
(u'confirm', 0.0002067491441149989)
(u'f', 0.0002067491441149989)
(u'cousin', 0.0002067491441149989)
(u'\U0001f60d\U0001f44d', 0.00019661378428708043)
(u'disturbing', 0.00019661378428708043)
(u'LOT', 0.00019661378428708043)
(u'VS', 0.00019661378428708043)
(u'counting', 0.00019661378428708043)
(u'space', 0.00019661378428708043)
(u'PRETTY', 0.00019661378428708043)
(u'idky', 0.00019661378428708043)
(u'LAUGH', 0.00019661378428708043)
(u'blank', 0.00019661378428708043)
(u'preparing', 0.00019661378428708043)
(u'perfume', 0.00019661378428708043)
(u'ikr', 0.00019661378428708043)
(u'SHALL', 0.00019661378428708043)
(u'N', 0.00019661378428708043)
(u'\U0001f60d\U0001f44c', 0.00019661378428708043)
(u'SHUT', 0.00019661378428708043)
(u'dare', 0.00019661378428708043)
(u'bio', 0.00019661378428708043)
(u'HOME', 0.00019661378428708043)
(u'sore', 0.00019661378428708043)
(u'LOST', 0.00019661378428708043)
(u'books', 0.00019661378428708043)
(u'urs', 0.00019661378428708043)
(u'S3XYKISSES', 0.00019661378428708043)
(u'gnd', 0.00019202265852581284)
(u'daughter', 0.00019202265852581284)
